#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
60532607,0.7,1369210185,5/22/13 8:09,2013/05/22 01:09:45 PDT,"11.2 km (   6.9 mi) NNE (  24. azimuth) from Entiat, WA",47.7532,-120.1613,3.8,2.4
10819223,2.5,1308480916,6/19/11 10:55,2011/06/19 03:55:16 PDT,"11.0 km (   6.8 mi) NE  (  40. azimuth) from Friday Harbor, WA",48.6105,-122.908,24.1,14.9
10814448,1.4,1303440460,4/22/11 2:47,2011/04/21 19:47:40 PDT,"40.7 km (  25.3 mi) S   ( 172. azimuth) from Morton, WA",46.1962,-122.1972,1.9,1.1
10826043,1.2,1314314186,8/25/11 23:16,2011/08/25 16:16:25 PDT,"13.2 km (   8.2 mi) ESE ( 117. azimuth) from Maupin, OR",45.1207,-120.93,17.6,10.9
60492542,1.6,1358225275,1/15/13 4:47,2013/01/14 20:47:55 PST,"17.5 km (  10.9 mi) NNE (  17. azimuth) from Granite Falls, WA",48.2343,-121.8997,11.6,7.2
10821493,1.1,1313106173,8/11/11 23:42,2011/08/11 16:42:52 PDT,"57.0 km (  35.4 mi) ESE ( 109. azimuth) from Portland, OR",45.3652,-121.9303,3.5,2.2
10815608,1,1304001216,4/28/11 14:33,2011/04/28 07:33:35 PDT,"41.0 km (  25.5 mi) SSE ( 169. azimuth) from Morton, WA",46.1967,-122.1697,1.8,1.1
60112218,1.2,1435635617,6/30/15 3:40,2015/06/29 20:40:17 PDT,"60.5 km (  37.6 mi) NE  (  55. azimuth) from Grants Pass, OR",42.7497,-122.7207,9,5.6
10818568,2.7,1295492694,1/20/11 3:04,2011/01/19 19:04:53 PST,"41.2 km (  25.6 mi) WSW ( 241. azimuth) from Aberdeen, WA",46.7962,-124.288,38.5,23.8
60490991,1.6,1354578492,12/3/12 23:48,2012/12/03 15:48:11 PST,"24.3 km (  15.1 mi) E   (  85. azimuth) from Monroe, WA",47.8753,-121.6468,10.7,6.7
60518937,0.9,1366296214,4/18/13 14:43,2013/04/18 07:43:33 PDT,"50.9 km (  31.6 mi) SE  ( 132. azimuth) from Salem, OR",44.638,-122.5533,0,0
60745976,1,1398159747,4/22/14 9:42,2014/04/22 02:42:26 PDT,"20.5 km (  12.8 mi) ENE (  73. azimuth) from Hanford-400, WA",46.4237,-119.0222,0,0
61022981,0.9,1432626463,5/26/15 7:47,2015/05/26 00:47:43 PDT,"42.1 km (  26.1 mi) SSW ( 191. azimuth) from Bend, OR",43.6873,-121.4107,3.4,2.1
60721686,1.7,1395153493,3/18/14 14:38,2014/03/18 07:38:13 PDT,"66.6 km (  41.4 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.6193,-122.3923,16.2,10.1
60557112,1.2,1374523627,7/22/13 20:07,2013/07/22 13:07:07 PDT,"43.9 km (  27.3 mi) NNE (  15. azimuth) from Roseburg, OR",43.5977,-123.1992,0,0
10816138,1,1305512854,5/16/11 2:27,2011/05/15 19:27:33 PDT,"39.4 km (  24.5 mi) E   (  91. azimuth) from Eatonville, WA",46.8595,-121.7472,0,0
61018566,0.8,1432085737,5/20/15 1:35,2015/05/19 18:35:36 PDT,"21.2 km (  13.2 mi) SE  ( 127. azimuth) from Mount Vernon, WA",48.3063,-122.1077,14.9,9.2
60762997,0.7,1399652510,5/9/14 16:21,2014/05/09 09:21:50 PDT,"27.6 km (  17.1 mi) SSW ( 196. azimuth) from Morton, WA",46.3205,-122.3768,15,9.3
60478016,1.1,1350584379,10/18/12 18:19,2012/10/18 11:19:38 PDT,"11.8 km (   7.4 mi) SW  ( 229. azimuth) from Grants Pass, OR",42.3687,-123.4353,0,0
60862466,1.7,1408981345,8/25/14 15:42,2014/08/25 08:42:25 PDT,"18.8 km (  11.7 mi) WNW ( 290. azimuth) from Newberg, OR",45.348,-123.1908,17.9,11.1
60433847,2.8,1343805316,8/1/12 7:15,2012/08/01 00:15:16 PDT,"66.9 km (  41.5 mi) NW  ( 321. azimuth) from Crescent City, CA",42.2202,-124.7153,0,0
10828643,1.7,1316209312,9/16/11 21:41,2011/09/16 14:41:51 PDT,"11.3 km (   7.0 mi) NE  (  42. azimuth) from Coos Bay, OR",43.4433,-124.1218,0,0
60631231,1.1,1384599383,11/16/13 10:56,2013/11/16 02:56:23 PST,"23.3 km (  14.5 mi) E   (  86. azimuth) from Monroe, WA",47.872,-121.6602,12.2,7.5
60994587,0.6,1430447850,5/1/15 2:37,2015/04/30 19:37:29 PDT,"40.6 km (  25.3 mi) S   ( 169. azimuth) from Morton, WA",46.199,-122.1782,4.5,2.8
60434812,0.8,1343955173,8/3/12 0:52,2012/08/02 17:52:52 PDT,"22.2 km (  13.8 mi) WNW ( 295. azimuth) from Tacoma, WA",47.3212,-122.6997,21.8,13.5
60543422,2.3,1371624124,6/19/13 6:42,2013/06/18 23:42:03 PDT,"164.9 km ( 102.4 mi) W   ( 279. azimuth) from Coos Bay, OR",43.5907,-126.235,5,3.1
60422397,1.5,1341502396,7/5/12 15:33,2012/07/05 08:33:16 PDT,"6.4 km (   4.0 mi) SE  ( 127. azimuth) from Forks, WA",47.913,-124.3145,2.8,1.7
60404902,1.5,1337624831,5/21/12 18:27,2012/05/21 11:27:10 PDT,"40.7 km (  25.3 mi) S   ( 169. azimuth) from Eugene, OR",43.693,-122.9892,0,0
60945387,2.2,1420570605,1/6/15 18:56,2015/01/06 10:56:44 PST,"12.6 km (   7.8 mi) SSE ( 157. azimuth) from Lakeview, OR",42.0882,-120.286,1.9,1.2
60039708,1.5,1384904449,11/19/13 23:40,2013/11/19 15:40:49 PST,"28.2 km (  17.5 mi) W   ( 267. azimuth) from Salem, OR",44.9277,-123.3918,0,0
60985257,1.9,1428621217,4/9/15 23:13,2015/04/09 16:13:36 PDT,"30.6 km (  19.0 mi) SE  ( 137. azimuth) from Othello, WA",46.6243,-118.8945,0,0
60728541,1.1,1395776824,3/25/14 19:47,2014/03/25 12:47:03 PDT,"15.4 km (   9.5 mi) ENE (  61. azimuth) from Portland, OR",45.6025,-122.4478,0,0
60540012,1.5,1371061774,6/12/13 18:29,2013/06/12 11:29:33 PDT,"39.4 km (  24.5 mi) ESE ( 119. azimuth) from Salem, OR",44.7692,-122.5982,0,0
10817798,2.6,1307960646,6/13/11 10:24,2011/06/13 03:24:05 PDT,"49.7 km (  30.9 mi) NW  ( 319. azimuth) from Forks, WA",48.2842,-124.8247,36.8,22.8
10832493,0.8,1319337984,10/23/11 2:46,2011/10/22 19:46:24 PDT,"14.0 km (   8.7 mi) NNE (  16. azimuth) from Deming, WA",48.9457,-122.1627,9.9,6.2
10831003,1.2,1323381412,12/8/11 21:56,2011/12/08 13:56:52 PST,"8.6 km (   5.3 mi) SSW ( 202. azimuth) from Grants Pass, OR",42.3675,-123.3662,9,5.6
60464652,1,1350338347,10/15/12 21:59,2012/10/15 14:59:07 PDT,"3.5 km (   2.2 mi) SSW ( 212. azimuth) from Bremerton, WA",47.54,-122.6548,22,13.6
10815373,1.6,1305166840,5/12/11 2:20,2011/05/11 19:20:39 PDT,"29.2 km (  18.1 mi) E   (  93. azimuth) from Eatonville, WA",46.8523,-121.8822,8.6,5.3
60439907,1.5,1344966847,8/14/12 17:54,2012/08/14 10:54:06 PDT,"34.4 km (  21.4 mi) NE  (  56. azimuth) from Longview, WA",46.3108,-122.5718,0,0
10809198,1.7,1290750191,11/26/10 5:43,2010/11/25 21:43:10 PST,"17.0 km (  10.6 mi) S   ( 184. azimuth) from Ellensburg, WA",46.8457,-120.5558,11.4,7.1
10826538,0.7,1315814163,9/12/11 7:56,2011/09/12 00:56:03 PDT,"30.6 km (  19.0 mi) ENE (  64. azimuth) from Longview, WA",46.2575,-122.5855,14.4,8.9
60993142,2.2,1430169378,4/27/15 21:16,2015/04/27 14:16:17 PDT,"67.2 km (  41.8 mi) E   (  85. azimuth) from Hope, BC",49.4305,-120.524,0,0
10784283,2.4,1262692107,1/5/10 11:48,2010/01/05 03:48:26 PST,"10.8 km (   6.7 mi) S   ( 187. azimuth) from Bremerton, WA",47.4703,-122.6477,12.3,7.6
60748792,0.9,1398854963,4/30/14 10:49,2014/04/30 03:49:22 PDT,"17.5 km (  10.9 mi) W   ( 270. azimuth) from Hanford-200W, WA",46.5537,-119.856,5.6,3.5
60384182,0.8,1330670777,3/2/12 6:46,2012/03/01 22:46:17 PST,"13.5 km (   8.4 mi) WSW ( 252. azimuth) from Bremerton, WA",47.5287,-122.8002,9.8,6.1
10818278,0.9,1295470107,1/19/11 20:48,2011/01/19 12:48:26 PST,"9.4 km (   5.9 mi) ENE (  65. azimuth) from Duvall, WA",47.777,-121.8702,9.7,6
60511101,1,1363476870,3/16/13 23:34,2013/03/16 16:34:29 PDT,"13.6 km (   8.5 mi) S   ( 180. azimuth) from Chelan, WA",47.7192,-120.0143,5,3.1
60719766,0.9,1394991997,3/16/14 17:46,2014/03/16 10:46:37 PDT,"14.7 km (   9.1 mi) E   (  82. azimuth) from Poulsbo, WA",47.7535,-122.4503,21.1,13.1
60442342,1.5,1345508550,8/21/12 0:22,2012/08/20 17:22:29 PDT,"33.4 km (  20.7 mi) N   (   9. azimuth) from Deming, WA",49.1217,-122.1478,0,0
60633317,1.9,1385058500,11/21/13 18:28,2013/11/21 10:28:20 PST,"9.3 km (   5.8 mi) SSW ( 213. azimuth) from Newberg, OR",45.2298,-123.0372,0,0
60682882,2.3,1391292756,2/1/14 22:12,2014/02/01 14:12:36 PST,"67.1 km (  41.7 mi) W   ( 270. azimuth) from Penticton, BC",49.4952,-120.5125,0,0
60479991,1.4,1351022937,10/23/12 20:08,2012/10/23 13:08:57 PDT,"9.5 km (   5.9 mi) ENE (  70. azimuth) from Duvall, WA",47.771,-121.8662,7.2,4.4
60444011,1,1342952125,7/22/12 10:15,2012/07/22 03:15:24 PDT,"64.6 km (  40.1 mi) SSW ( 208. azimuth) from Bend, OR",43.5463,-121.6873,0.5,0.3
60676392,1,1390821024,1/27/14 11:10,2014/01/27 03:10:24 PST,"27.5 km (  17.1 mi) N   ( 356. azimuth) from Forks, WA",48.1948,-124.4082,41,25.4
10803783,1.4,1274239119,5/19/10 3:18,2010/05/18 20:18:38 PDT,"31.0 km (  19.3 mi) SSE ( 161. azimuth) from Friday Harbor, WA",48.271,-122.8693,21.6,13.4
60608702,2.3,1381451531,10/11/13 0:32,2013/10/10 17:32:10 PDT,"51.7 km (  32.1 mi) NE  (  53. azimuth) from Hope, BC",49.6643,-120.8798,0,0
60623542,2.1,1383616569,11/5/13 1:56,2013/11/04 17:56:09 PST,"14.7 km (   9.2 mi) SW  ( 225. azimuth) from Morton, WA",46.4648,-122.4115,13.4,8.3
60581077,2.2,1377724138,8/28/13 21:08,2013/08/28 14:08:57 PDT,"67.1 km (  41.7 mi) W   ( 264. azimuth) from Penticton, BC",49.439,-120.5065,0,0
60512466,1.9,1364156709,3/24/13 20:25,2013/03/24 13:25:09 PDT,"66.5 km (  41.3 mi) NW  ( 311. azimuth) from Klamath Falls, OR",42.6137,-122.3963,1.4,0.8
10831023,0.7,1323440625,12/9/11 14:23,2011/12/09 06:23:45 PST,"45.8 km (  28.5 mi) ESE ( 119. azimuth) from Longview, WA",45.9393,-122.4213,11.2,6.9
10829568,0.8,1318371971,10/11/11 22:26,2011/10/11 15:26:11 PDT,"24.5 km (  15.2 mi) S   ( 170. azimuth) from Morton, WA",46.3413,-122.217,7.2,4.5
60579017,0.7,1377448815,8/25/13 16:40,2013/08/25 09:40:14 PDT,"14.9 km (   9.2 mi) SW  ( 232. azimuth) from Morton, WA",46.4758,-122.4278,19.3,12
10804968,1.6,1275312554,5/31/10 13:29,2010/05/31 06:29:14 PDT,"42.9 km (  26.7 mi) NNW ( 330. azimuth) from Aberdeen, WA",47.3113,-124.0948,28,17.3
60806726,0.7,1402496530,6/11/14 14:22,2014/06/11 07:22:10 PDT,"47.1 km (  29.3 mi) NE  (  42. azimuth) from Portland, OR",45.85,-122.2138,11.3,7
60740001,1,1397203215,4/11/14 8:00,2014/04/11 01:00:14 PDT,"61.0 km (  37.9 mi) ESE ( 112. azimuth) from Morton, WA",46.3563,-121.534,6.6,4.1
60407762,1.1,1338404272,5/30/12 18:57,2012/05/30 11:57:51 PDT,"43.1 km (  26.8 mi) NNE (  33. azimuth) from Roseburg, OR",43.5422,-123.051,0,0
10794333,1.6,1268789830,3/17/10 1:37,2010/03/16 18:37:09 PDT,"26.1 km (  16.2 mi) NW  ( 324. azimuth) from Eugene, OR",44.243,-123.2765,0,0
60882882,1.1,1412270870,10/2/14 17:27,2014/10/02 10:27:50 PDT,"23.3 km (  14.5 mi) NW  ( 318. azimuth) from Portland, OR",45.6907,-122.82,24.9,15.4
60845567,0.8,1408114492,8/15/14 14:54,2014/08/15 07:54:52 PDT,"21.8 km (  13.6 mi) NW  ( 324. azimuth) from Granite Falls, WA",48.2433,-122.1397,14.4,8.9
10811243,1.9,1285686749,9/28/10 15:12,2010/09/28 08:12:28 PDT,"10.7 km (   6.6 mi) ENE (  73. azimuth) from Duvall, WA",47.7692,-121.8478,7.8,4.8
60532177,0.8,1369132564,5/21/13 10:36,2013/05/21 03:36:04 PDT,"40.9 km (  25.4 mi) S   ( 170. azimuth) from Morton, WA",46.1957,-122.1847,3.1,1.9
10805718,2.2,1286223918,10/4/10 20:25,2010/10/04 13:25:18 PDT,"48.3 km (  30.0 mi) SW  ( 229. azimuth) from Prosser, Wa",45.9242,-120.243,0,0
60743622,2.2,1398355751,4/24/14 16:09,2014/04/24 09:09:11 PDT,"30.4 km (  18.9 mi) SE  ( 137. azimuth) from Othello, WA",46.627,-118.8955,0,0
60489682,1.7,1357453869,1/6/13 6:31,2013/01/05 22:31:09 PST,"24.3 km (  15.1 mi) WSW ( 241. azimuth) from Mount Vernon, WA",48.3152,-122.626,27.8,17.3
60849292,1.7,1408550483,8/20/14 16:01,2014/08/20 09:01:22 PDT,"23.6 km (  14.7 mi) S   ( 173. azimuth) from Morton, WA",46.3477,-122.2355,7.4,4.6
60997907,0.9,1430941661,5/6/15 19:47,2015/05/06 12:47:40 PDT,"33.9 km (  21.1 mi) S   ( 170. azimuth) from Satsop, WA",46.7027,-123.4055,0,0
60576187,0.8,1377061577,8/21/13 5:06,2013/08/20 22:06:16 PDT,"41.7 km (  25.9 mi) WNW ( 295. azimuth) from Entiat, WA",47.8213,-120.7282,9.6,6
60482401,0.6,1351527192,10/29/12 16:13,2012/10/29 09:13:12 PDT,"24.1 km (  15.0 mi) SE  ( 144. azimuth) from Victoria, BC",48.2495,-123.1558,24.2,15
60965596,1.3,1423540859,2/10/15 4:00,2015/02/09 20:00:59 PST,"45.0 km (  28.0 mi) W   ( 268. azimuth) from Bend, OR",44.0468,-121.8707,13.2,8.2
60739576,1.7,1397113538,4/10/14 7:05,2014/04/10 00:05:38 PDT,"11.9 km (   7.4 mi) SW  ( 225. azimuth) from Newhalem, WA",48.5972,-121.3578,0.7,0.5
60728901,1.9,1395790563,3/25/14 23:36,2014/03/25 16:36:02 PDT,"28.6 km (  17.7 mi) SE  ( 143. azimuth) from Othello, WA",46.621,-118.9425,0,0
60515822,2.3,1365455596,4/8/13 21:13,2013/04/08 14:13:16 PDT,"66.2 km (  41.2 mi) E   (  83. azimuth) from Hope, BC",49.4587,-120.5418,0,0
60547631,1.3,1372639088,7/1/13 0:38,2013/06/30 17:38:07 PDT,"24.2 km (  15.0 mi) ESE ( 104. azimuth) from Friday Harbor, WA",48.4837,-122.6865,26.3,16.3
60386002,0.7,1331245718,3/8/12 22:28,2012/03/08 14:28:37 PST,"9.9 km (   6.1 mi) NNW ( 333. azimuth) from Morton, WA",46.6377,-122.3327,23.8,14.7
60015303,2.7,1331691703,3/14/12 2:21,2012/03/13 19:21:43 PDT,"31.7 km (  19.7 mi) NNW ( 347. azimuth) from Poulsbo, WA",48.0125,-122.7412,57,35.4
10828458,1,1298531368,2/24/11 7:09,2011/02/23 23:09:27 PST,"14.6 km (   9.1 mi) WSW ( 249. azimuth) from Everett, WA",47.9332,-122.3835,19.9,12.3
60952817,0.6,1422994119,2/3/15 20:08,2015/02/03 12:08:38 PST,"18.7 km (  11.6 mi) W   ( 266. azimuth) from Poulsbo, WA",47.723,-122.895,15.7,9.7
60891152,3.5,1413095099,10/12/14 6:24,2014/10/11 23:24:59 PDT,"13.2 km (   8.2 mi) ENE (  62. azimuth) from Olympia, WA",47.1013,-122.737,58.2,36.1
60497682,0.7,1359266471,1/27/13 6:01,2013/01/26 22:01:10 PST,"31.3 km (  19.5 mi) S   ( 179. azimuth) from Bend, OR",43.7765,-121.2988,6.2,3.9
61023351,1.2,1432670841,5/26/15 20:07,2015/05/26 13:07:21 PDT,"46.5 km (  28.9 mi) NNW ( 339. azimuth) from Crescent City, CA",42.1457,-124.4035,14.3,8.9
61022802,1.1,1433734837,6/8/15 3:40,2015/06/07 20:40:36 PDT,"29.3 km (  18.2 mi) NNW ( 329. azimuth) from Skykomish, WA",47.9327,-121.5648,7.5,4.6
10833113,2.2,1319656393,10/26/11 19:13,2011/10/26 12:13:12 PDT,"61.7 km (  38.3 mi) NW  ( 312. azimuth) from Bend, OR",44.4277,-121.886,0,0
60454277,2.1,1348175487,9/20/12 21:11,2012/09/20 14:11:26 PDT,"67.4 km (  41.9 mi) WSW ( 257. azimuth) from Penticton, BC",49.3627,-120.4903,0,0
60578512,0.7,1377320359,8/24/13 4:59,2013/08/23 21:59:18 PDT,"35.9 km (  22.3 mi) E   (  86. azimuth) from Longview, WA",46.1583,-122.4775,22.1,13.7
10798958,1.4,1272227281,4/25/10 20:28,2010/04/25 13:28:01 PDT,"10.9 km (   6.8 mi) NNW ( 331. azimuth) from Kirkland, Wa",47.7682,-122.2768,20.4,12.6
60638191,0.9,1385416074,11/25/13 21:47,2013/11/25 13:47:54 PST,"13.9 km (   8.6 mi) ESE ( 112. azimuth) from Enumclaw, WA",47.1587,-121.8178,0,0
10813458,1.6,1297171424,2/8/11 13:23,2011/02/08 05:23:44 PST,"21.8 km (  13.5 mi) SSW ( 192. azimuth) from Bremerton, WA",47.375,-122.6893,25.4,15.8
60604922,2.3,1380841930,10/3/13 23:12,2013/10/03 16:12:09 PDT,"66.3 km (  41.2 mi) E   (  83. azimuth) from Hope, BC",49.4512,-120.54,0,0
60409771,0.9,1334595697,4/16/12 17:01,2012/04/16 10:01:37 PDT,"20.7 km (  12.8 mi) SE  ( 138. azimuth) from Lakeview, OR",42.0548,-120.1777,0.2,0.1
60407466,0.9,1333896306,4/8/12 14:45,2012/04/08 07:45:05 PDT,"50.0 km (  31.1 mi) W   ( 272. azimuth) from Maupin, OR",45.1897,-121.7177,10.6,6.6
60410101,2.1,1334696568,4/17/12 21:02,2012/04/17 14:02:48 PDT,"67.0 km (  41.7 mi) E   (  85. azimuth) from Hope, BC",49.4382,-120.5272,0,0
10813018,2.2,1297029860,2/6/11 22:04,2011/02/06 14:04:19 PST,"67.8 km (  42.2 mi) ESE ( 101. azimuth) from Hope, BC",49.2617,-120.5327,1.9,1.2
60999846,0.7,1429221921,4/16/15 22:05,2015/04/16 15:05:21 PDT,"9.0 km (   5.6 mi) N   (  10. azimuth) from Wenatchee, Wa",47.4997,-120.2968,0,0
60603257,1.1,1380740052,10/2/13 18:54,2013/10/02 11:54:11 PDT,"25.4 km (  15.8 mi) S   ( 173. azimuth) from Morton, WA",46.3317,-122.2332,8.2,5.1
60570591,2.3,1376341461,8/12/13 21:04,2013/08/12 14:04:21 PDT,"68.0 km (  42.2 mi) WSW ( 259. azimuth) from Penticton, BC",49.3803,-120.5052,0,0
60524267,1.3,1367531401,5/2/13 21:50,2013/05/02 14:50:00 PDT,"13.2 km (   8.2 mi) SE  ( 146. azimuth) from Lakeview, OR",42.0945,-120.2562,1.8,1.1
60555666,2.4,1374182671,7/18/13 21:24,2013/07/18 14:24:31 PDT,"67.4 km (  41.9 mi) E   (  85. azimuth) from Hope, BC",49.4333,-120.5222,0,0
60432971,2.2,1340582626,6/25/12 0:03,2012/06/24 17:03:45 PDT,"67.3 km (  41.8 mi) E   (  90. azimuth) from Hope, BC",49.3783,-120.5198,0,0
60640511,1.2,1385751940,11/29/13 19:05,2013/11/29 11:05:39 PST,"44.3 km (  27.6 mi) WNW ( 299. azimuth) from Entiat, WA",47.8523,-120.744,1.5,0.9
10833013,1.2,1322529336,11/29/11 1:15,2011/11/28 17:15:35 PST,"37.5 km (  23.3 mi) NNW ( 331. azimuth) from Poulsbo, WA",48.0303,-122.8887,21.7,13.5
10826768,3.9,1311509969,7/24/11 12:19,2011/07/24 05:19:28 PDT,"40.0 km (  24.9 mi) W   ( 266. azimuth) from Poulsbo, WA",47.7078,-123.1782,40.9,25.3
10804228,1.1,1277628825,6/27/10 8:53,2010/06/27 01:53:45 PDT,"13.7 km (   8.5 mi) W   ( 265. azimuth) from Enumclaw, WA",47.1952,-122.1693,15.9,9.9
60397257,1.2,1335547294,4/27/12 17:21,2012/04/27 10:21:34 PDT,"1.4 km (   0.9 mi) NE  (  55. azimuth) from Kirkland, Wa",47.689,-122.192,7.4,4.6
60531782,1.1,1369045891,5/20/13 10:31,2013/05/20 03:31:31 PDT,"8.1 km (   5.0 mi) W   ( 273. azimuth) from Entiat, WA",47.666,-120.331,0.2,0.1
60422857,1.4,1341601844,7/6/12 19:10,2012/07/06 12:10:44 PDT,"19.0 km (  11.8 mi) W   ( 265. azimuth) from Prineville, OR",44.2907,-121.0812,0,0
10799068,1.6,1279841426,7/22/10 23:30,2010/07/22 16:30:26 PDT,"13.8 km (   8.6 mi) W   ( 260. azimuth) from Enumclaw, WA",47.1843,-122.1682,20.1,12.4
10803078,4.2,1276784605,6/17/10 14:23,2010/06/17 07:23:24 PDT,"56.9 km (  35.3 mi) SSW ( 198. azimuth) from Yakima, Wa",46.1088,-120.743,3.3,2.1
60546646,0.8,1372423045,6/28/13 12:37,2013/06/28 05:37:25 PDT,"18.6 km (  11.6 mi) ENE (  74. azimuth) from Carnation, Wa",47.694,-121.6758,18,11.2
60557572,2.2,1374620754,7/23/13 23:05,2013/07/23 16:05:54 PDT,"67.4 km (  41.9 mi) W   ( 263. azimuth) from Penticton, BC",49.4237,-120.5078,0,0
61042896,2.3,1434915861,6/21/15 19:44,2015/06/21 12:44:20 PDT,"10.2 km (   6.3 mi) WNW ( 299. azimuth) from Tacoma, WA",47.2813,-122.5512,64.4,39.9
60997272,0.9,1430876217,5/6/15 1:36,2015/05/05 18:36:57 PDT,"3.6 km (   2.3 mi) SW  ( 217. azimuth) from Bremerton, WA",47.5405,-122.659,20.9,13
60431936,0.9,1340350548,6/22/12 7:35,2012/06/22 00:35:47 PDT,"4.7 km (   3.0 mi) WSW ( 255. azimuth) from Darrington, WA",48.2417,-121.6638,6.7,4.1
61002332,1.4,1431577684,5/14/15 4:28,2015/05/13 21:28:04 PDT,"14.1 km (   8.7 mi) WSW ( 251. azimuth) from Maple Valley, WA",47.3682,-122.2183,38.1,23.6
60405496,0.8,1332907164,3/28/12 3:59,2012/03/27 20:59:24 PDT,"19.1 km (  11.9 mi) NNE (  15. azimuth) from Poulsbo, WA",47.9008,-122.578,8.2,5.1
60408306,1.7,1334102664,4/11/12 0:04,2012/04/10 17:04:24 PDT,"14.8 km (   9.2 mi) SSE ( 169. azimuth) from Moses Lake, WA",46.9958,-119.2443,0,0
10791058,1,1266991281,2/24/10 6:01,2010/02/23 22:01:21 PST,"3.6 km (   2.2 mi) NNW ( 337. azimuth) from Hanford-400, WA",46.3992,-119.2965,0.4,0.2
60578937,1.8,1377415539,8/25/13 7:25,2013/08/25 00:25:38 PDT,"67.5 km (  41.9 mi) NW  ( 313. azimuth) from Klamath Falls, OR",42.6362,-122.3857,1.4,0.9
60846622,0.9,1408284728,8/17/14 14:12,2014/08/17 07:12:08 PDT,"49.9 km (  31.0 mi) E   (  92. azimuth) from Morton, WA",46.5415,-121.6225,0.1,0
10810618,1.3,1285489420,9/26/10 8:23,2010/09/26 01:23:40 PDT,"15.2 km (   9.4 mi) W   ( 274. azimuth) from Mount Vernon, WA",48.4293,-122.543,23,14.2
10809693,0.8,1288464949,10/30/10 18:55,2010/10/30 11:55:48 PDT,"39.5 km (  24.5 mi) E   (  90. azimuth) from Eatonville, WA",46.8645,-121.7453,0.8,0.5
10813243,2,1297122997,2/7/11 23:56,2011/02/07 15:56:37 PST,"14.0 km (   8.7 mi) SSE ( 158. azimuth) from Friday Harbor, WA",48.4188,-122.9325,9.7,6
60544526,1.6,1371922377,6/22/13 17:32,2013/06/22 10:32:56 PDT,"11.8 km (   7.4 mi) NW  ( 325. azimuth) from Friday Harbor, WA",48.623,-123.0962,12.2,7.6
60973976,2.2,1424679371,2/23/15 8:16,2015/02/23 00:16:10 PST,"22.8 km (  14.2 mi) SW  ( 216. azimuth) from Bremerton, WA",47.4005,-122.8075,51,31.6
60508341,0.8,1362274889,3/3/13 1:41,2013/03/02 17:41:29 PST,"23.6 km (  14.7 mi) E   (  86. azimuth) from Monroe, WA",47.872,-121.656,11.9,7.4
60450221,0.8,1344307076,8/7/12 2:37,2012/08/06 19:37:55 PDT,"2.1 km (   1.3 mi) S   ( 188. azimuth) from Carnation, Wa",47.6293,-121.9188,23.7,14.7
60998407,0.6,1430989412,5/7/15 9:03,2015/05/07 02:03:32 PDT,"20.9 km (  13.0 mi) SE  ( 131. azimuth) from Mount Vernon, WA",48.2977,-122.1237,16.5,10.2
60538481,2,1370908186,6/10/13 23:49,2013/06/10 16:49:45 PDT,"75.7 km (  47.0 mi) SSW ( 214. azimuth) from Bend, OR",43.4913,-121.8292,0,0
60660831,0.7,1387903551,12/24/13 16:45,2013/12/24 08:45:50 PST,"26.8 km (  16.6 mi) E   (  91. azimuth) from Eatonville, WA",46.8653,-121.9127,12.3,7.6
60671852,1.1,1389906736,1/16/14 21:12,2014/01/16 13:12:16 PST,"4.1 km (   2.6 mi) WSW ( 255. azimuth) from Monroe, WA",47.8468,-122.0252,0,0
10797613,1.4,1273090512,5/5/10 20:15,2010/05/05 13:15:12 PDT,"49.4 km (  30.7 mi) S   ( 172. azimuth) from Yakima, Wa",46.155,-120.4282,13.3,8.2
60600317,1.6,1380318934,9/27/13 21:55,2013/09/27 14:55:33 PDT,"8.3 km (   5.1 mi) NNW ( 341. azimuth) from Eugene, OR",44.1223,-123.1205,0,0
10826628,2.8,1314480723,8/27/11 21:32,2011/08/27 14:32:03 PDT,"12.6 km (   7.8 mi) NW  ( 324. azimuth) from Kirkland, Wa",47.7735,-122.3065,26.4,16.4
10829703,1.6,1298699325,2/26/11 5:48,2011/02/25 21:48:45 PST,"17.0 km (  10.6 mi) ESE ( 123. azimuth) from Skykomish, WA",47.6223,-121.1733,7,4.3
60572076,1,1376483335,8/14/13 12:28,2013/08/14 05:28:55 PDT,"54.5 km (  33.9 mi) WNW ( 285. azimuth) from Maupin, OR",45.2983,-121.7538,7.2,4.5
60535026,2.5,1370035781,5/31/13 21:29,2013/05/31 14:29:40 PDT,"67.8 km (  42.1 mi) E   (  85. azimuth) from Hope, BC",49.4388,-120.5167,0,0
60430746,0.6,1340108784,6/19/12 12:26,2012/06/19 05:26:23 PDT,"49.9 km (  31.0 mi) WSW ( 240. azimuth) from The Dalles, OR",45.3688,-121.7252,5.4,3.3
60442771,2.4,1342732313,7/19/12 21:11,2012/07/19 14:11:52 PDT,"66.9 km (  41.6 mi) W   ( 262. azimuth) from Penticton, BC",49.4115,-120.4992,0,0
60422312,2.9,1341487311,7/5/12 11:21,2012/07/05 04:21:51 PDT,"16.2 km (  10.1 mi) NNW ( 326. azimuth) from Friday Harbor, WA",48.6567,-123.1275,14.3,8.9
